,course_name,course_url,course_photo,course_level,course_effort,course_length,course_language,course_subtitle,course_price,course_partner,university_link,course_enrollments
2316,Introducción al ControlNumérico porComputadora…,https://www.edx.org/course/introduccion-al-control-numerico-por-computadora,https://prod-discovery.edx-cdn.org/media/course/image/62b6193b-a414-45d8-9560-9fbaca0a59ce-c1750ccdd3bf.jpg,['Introductory'],['2–3 hours per week'],['4 Weeks'],['Español'],['Español'],['$49 USD'],['TenarisUniversity'],['https://www.edx.org/school/tenarisuniversity'],"6,351"
2317,Marketing your Androidapps…,https://www.edx.org/course/marketing-your-android-apps,https://prod-discovery.edx-cdn.org/media/course/image/602cad56-209b-4ed2-8312-0c6d19a504eb-b9eca952e700.png,['Intermediate'],['6–8 hours per week'],['5 Weeks'],['English'],['English'],['$49 USD'],['Universidad Galileo'],['https://www.edx.org/school/galileox'],not-mentioned
2318,The Power of Data…,https://www.edx.org/course/the-power-of-data,https://prod-discovery.edx-cdn.org/media/course/image/063d951a-6f1c-41ef-bd60-41f826779509-efdaae7d14ec.jpeg,['Introductory'],['1–5 hours per week'],['2 Weeks'],['English'],['English'],['$49 USD'],['Rolls-Royce'],['https://www.edx.org/school/rolls-royce'],not-mentioned
2319,Introduction to ComputerNumerical Control…,https://www.edx.org/course/introduction-to-computer-numerical-control,https://prod-discovery.edx-cdn.org/media/course/image/b50e13ca-c828-4619-88b3-43d6b76f11d9-8d1cfd4a113e.jpg,['Introductory'],['2–3 hours per week'],['4 Weeks'],['English'],['English'],['$49 USD'],['TenarisUniversity'],['https://www.edx.org/school/tenarisuniversity'],"14,908"
2320,Geology and EngineeringGeology | 工程地质学…,https://www.edx.org/course/geology-and-engineering-geology,https://prod-discovery.edx-cdn.org/media/course/image/748d9339-b5f2-42aa-8672-ca921d90a9c0-761b665428b1.jpg,['Introductory'],['3–6 hours per week'],['11 Weeks'],['中文'],"['English, 中文']",['$139 USD'],['Tsinghua University'],['https://www.edx.org/school/tsinghuax'],"11,849"
2321,Intro to Traffic FlowModeling and IntelligentTransport Systems…,https://www.edx.org/course/intro-to-traffic-flow-modeling-and-intelligent-tra,https://prod-discovery.edx-cdn.org/media/course/image/ae05e859-22b1-4fe2-86ad-7629d6f9a38f-2422bcda3d90.jpg,['Intermediate'],['5–6 hours per week'],['7 Weeks'],['English'],['English'],['$199 USD'],['École polytechnique fédérale de Lausanne'],['https://www.edx.org/school/epflx'],"5,377"
2322,Introduction to Steel…,https://www.edx.org/course/introduction-to-steel-2,https://prod-discovery.edx-cdn.org/media/course/image/0bc9ed3a-eca3-411d-8187-44e5693836e6-c8a0e6c059ce.jpg,['Introductory'],['1–2 hours per week'],['5 Weeks'],['English'],['English'],['$49 USD'],['TenarisUniversity'],['https://www.edx.org/school/tenarisuniversity'],"7,525"
2323,Distribución: entrega deproductos…,https://www.edx.org/course/distribucion-entrega-de-productos,https://prod-discovery.edx-cdn.org/media/course/image/1e5e640d-711e-46ff-9f23-758ae2a56eff-a883a8c9cb4c.jpg,['Introductory'],['3–5 hours per week'],['5 Weeks'],['Español'],['Español'],['$25 USD'],['LOGYCA'],['https://www.edx.org/school/logycax'],not-mentioned
2324,"Mechanical Behavior ofMaterials, Part 3:  TimeDependent Behavior an……",https://www.edx.org/course/mechanical-behavior-of-materials-part-3-time-depen,https://prod-discovery.edx-cdn.org/media/course/image/859a9046-bd9a-4022-93d1-96454ede5509-153ca556a6d5.jpg,['Intermediate'],['11–13 hours per week'],['6 Weeks'],['English'],['English'],['$49 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],"11,320"
2325,Dynamics and Control…,https://www.edx.org/course/dynamics-and-control,https://prod-discovery.edx-cdn.org/media/course/image/4cb0e97b-ad0c-4928-b1f7-498280e0f8b7-ffc40e553055.jpg,['Introductory'],['4–5 hours per week'],['6 Weeks'],['English'],['English'],['$50 USD'],['Universitat Politècnica de Valencia'],['https://www.edx.org/school/upvalenciax'],"27,907"
2326,Automotive EngineFundamentals | 汽车发动机原理…,https://www.edx.org/course/automotive-engine-fundamentalsfa-dong-ji-yuan-li,https://prod-discovery.edx-cdn.org/media/course/image/0b9d6056-056a-4768-9e94-e6a0fd6cc118-a0d7168dc09d.jpeg,['Introductory'],['2–3 hours per week'],['14 Weeks'],['中文'],['中文'],['$49 USD'],['Tsinghua University'],['https://www.edx.org/school/tsinghuax'],not-mentioned
2327,Electric Cars: Policy…,https://www.edx.org/course/electric-cars-policy,https://prod-discovery.edx-cdn.org/media/course/image/012f065a-88d0-4ca6-bdda-eca711d448f0-7f8af813c200.png,['Intermediate'],['4–5 hours per week'],['4 Weeks'],['English'],['English'],['$50 USD'],['Delft University of Technology'],['https://www.edx.org/school/delftx'],"8,128"
2328,Diseño de la red de valor…,https://www.edx.org/course/diseno-de-la-red-de-valor,https://prod-discovery.edx-cdn.org/media/course/image/d0b72a87-22ad-4095-b887-5d25cf182783-91d21121f9be.jpg,['Introductory'],['3–5 hours per week'],['5 Weeks'],['Español'],['Español'],['$25 USD'],['LOGYCA'],['https://www.edx.org/school/logycax'],not-mentioned
2329,Diseño de diquesrompeolas con cubípodos…,https://www.edx.org/course/diseno-de-diques-rompeolas-con-cubipodos,https://prod-discovery.edx-cdn.org/media/course/image/4ec93631-dbc4-4278-8b1e-e7d7c88a5a10-7473cdea6ae0.png,['Advanced'],['3–4 hours per week'],['7 Weeks'],['Español'],['Español'],['$50 USD'],['Universitat Politècnica de Valencia'],['https://www.edx.org/school/upvalenciax'],not-mentioned
2330,Data Privacy Awareness…,https://www.edx.org/course/data-privacy-awareness,https://prod-discovery.edx-cdn.org/media/course/image/227075a3-4416-4f2d-bee3-7b48c469eafb-67f0cc9a7eaf.jpeg,['Introductory'],['1–5 hours per week'],['2 Weeks'],['English'],['English'],['$49 USD'],['Rolls-Royce'],['https://www.edx.org/school/rolls-royce'],not-mentioned
2331,Introduction to RunningPipe in Oil and Gas Wells…,https://www.edx.org/course/introduction-to-running-pipe-in-oil-and-gas-wells,https://prod-discovery.edx-cdn.org/media/course/image/aac3b9a3-15fc-42e8-b2a9-4d9e8b58f2d9-9b7851ffec5a.jpg,['Introductory'],['2–4 hours per week'],['2 Weeks'],['English'],['English'],['$49 USD'],['TenarisUniversity'],['https://www.edx.org/school/tenarisuniversity'],"9,037"
2332,Fundamentos de lacolaboración en lasorganizaciones…,https://www.edx.org/course/fundamentos-de-la-colaboracion-en-las-organizacion,https://prod-discovery.edx-cdn.org/media/course/image/3c817563-8d14-4ca4-9af3-49388b7ce13a-ea818c7e17c4.png,['Introductory'],['5–7 hours per week'],['5 Weeks'],['Español'],['Español'],['$49.90 USD'],['LOGYCA'],['https://www.edx.org/school/logycax'],not-mentioned
2333,Dispositivos Móviles parala Gestión del Territorio…,https://www.edx.org/course/dispositivos-moviles-para-la-gestion-del-territori,https://prod-discovery.edx-cdn.org/media/course/image/e5556f53-2888-4e9d-9316-c9126a46f16f-76cbaaa8824b.jpg,['Introductory'],['3–4 hours per week'],['6 Weeks'],['Español'],['Español'],['$49 USD'],['Universitat Politècnica de Valencia'],['https://www.edx.org/school/upvalenciax'],"11,481"
2334,Fundamentos deComunicaciones Ópticas…,https://www.edx.org/course/fundamentos-de-comunicaciones-opticas,https://prod-discovery.edx-cdn.org/media/course/image/6fe3e760-691f-4ca1-a98c-47cd8e77c1ec-eed8b0c4e057.jpg,['Intermediate'],['3–4 hours per week'],['8 Weeks'],['Español'],['Español'],['$49 USD'],['Universitat Politècnica de Valencia'],['https://www.edx.org/school/upvalenciax'],"8,235"
2335,Introduction to DiscreteChoice Models…,https://www.edx.org/course/introduction-to-discrete-choice-models,https://prod-discovery.edx-cdn.org/media/course/image/27c46b25-74a3-4e48-b20d-92ef50f238fa-9eff0845db15.jpg,['Intermediate'],['5–6 hours per week'],['7 Weeks'],['English'],"['English, Français']",['$169 USD'],['École polytechnique fédérale de Lausanne'],['https://www.edx.org/school/epflx'],not-mentioned
2336,Información estratégicade productos para laventa…,https://www.edx.org/course/informacion-estrategica-de-productos-para-la-venta,https://prod-discovery.edx-cdn.org/media/course/image/c183e784-8f6d-4f6e-ba2a-9624b3ce2a1a-4f3d2a898aa0.jpg,['Introductory'],['3–5 hours per week'],['4 Weeks'],['Español'],['Español'],['$25 USD'],['LOGYCA'],['https://www.edx.org/school/logycax'],not-mentioned
2337,Identificación deproducto con códigos debarras…,https://www.edx.org/course/identificacion-de-producto-con-codigos-de-barras,https://prod-discovery.edx-cdn.org/media/course/image/84ebaf5f-c947-4b76-a6a4-1c90789ac51f-0eb0dd233502.jpg,['Introductory'],['5–7 hours per week'],['5 Weeks'],['Español'],['Español'],['$25 USD'],['LOGYCA'],['https://www.edx.org/school/logycax'],not-mentioned
2338,Cellular Solids Part 2:Applications in Medicine…,https://www.edx.org/course/cellular-solids-part-2-applications-in-medicine,https://prod-discovery.edx-cdn.org/media/course/image/0965e435-5b29-4407-a500-ac965597c200-71e243ec78a1.jpg,['Advanced'],['11–13 hours per week'],['4 Weeks'],['English'],['English'],['$49 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],not-mentioned
2339,Introducción a OilCountry Tubular Goods(OCTG)…,https://www.edx.org/course/introduccion-a-oil-country-tubular-goods-octg,https://prod-discovery.edx-cdn.org/media/course/image/eb3ca7a7-28f9-46f1-ade2-f9d7f43ffaf4-2322ed1e23af.jpg,['Introductory'],['4–8 hours per week'],['8 Weeks'],['Español'],"['English, Español']",['$49 USD'],['TenarisUniversity'],['https://www.edx.org/school/tenarisuniversity'],not-mentioned
2340,Disegno tecnicoindustriale…,https://www.edx.org/course/disegno-tecnico-industriale,https://prod-discovery.edx-cdn.org/media/course/image/d627f80c-7686-4faf-97a9-a4ad9218c1ea-7a9e7f3eee9b.jpg,['Introductory'],['8–10 hours per week'],['10 Weeks'],['Italiano'],['Italiano'],['$60 USD'],['Università degli Studi di Napoli Federico II'],['https://www.edx.org/school/federicax'],not-mentioned
2341,Vacuum Systems andTechnology…,https://www.edx.org/course/vacuum-systems-and-technology,https://prod-discovery.edx-cdn.org/media/course/image/0eeed895-6042-4f04-9e22-a587b062849b-d70865979382.jpg,['Intermediate'],['1–2 hours per week'],['3 Weeks'],['English'],['English'],['$49 USD'],['National Research Nuclear University'],['https://www.edx.org/school/mephix'],not-mentioned
2342,Cellular Solids Part 3:Applications in Nature…,https://www.edx.org/course/cellular-solids-part-3-applications-in-nature,https://prod-discovery.edx-cdn.org/media/course/image/a790da97-ffc1-49b1-86e8-f9fbe4233969-7eb10fed0f2a.jpg,['Advanced'],['11–13 hours per week'],['3 Weeks'],['English'],['English'],['$49 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],not-mentioned
2343,Introduction to WebCartography: Part 2…,https://www.edx.org/course/introduction-to-web-cartography-part-2,https://prod-discovery.edx-cdn.org/media/course/image/bd231564-c3a8-4843-bda0-06053fd8e579-85854bae61e9.png,['Introductory'],['2–4 hours per week'],['6 Weeks'],['English'],['English'],['$50 USD'],['ETH Zurich'],['https://www.edx.org/school/ethx'],not-mentioned
2344,Mentoring engineers withimpact…,https://www.edx.org/course/mentoring-engineers-with-impact,https://prod-discovery.edx-cdn.org/media/course/image/824a0702-34ab-4f81-a71c-e55784c5bd6f-d3f627156b71.png,['Intermediate'],['1–2 hours per week'],['6 Weeks'],['English'],['English'],['$49 USD'],['KU Leuven'],['https://www.edx.org/school/kuleuvenx'],not-mentioned
2345,Scienza delle costruzioni…,https://www.edx.org/course/scienza-delle-costruzioni,https://prod-discovery.edx-cdn.org/media/course/image/21539999-1b6c-4c7b-a082-707f1e3f09b3-4dac497299d8.jpg,['Introductory'],['6–8 hours per week'],['5 Weeks'],['Italiano'],['Italiano'],['$60 USD'],['Università degli Studi di Napoli Federico II'],['https://www.edx.org/school/federicax'],not-mentioned
2346,"Silicon Photonics Design,Fabrication and DataAnalysis…",https://www.edx.org/course/silicon-photonics-design-fabrication-and-data-ana,https://prod-discovery.edx-cdn.org/media/course/image/ce41e162-ef73-481d-9535-77905d118cfc-f249c8fd8cc9.jpg,['Intermediate'],['3–25 hours per week'],['6 Weeks'],['English'],['English'],['$495 USD'],['University of British Columbia'],['https://www.edx.org/school/ubcx'],not-mentioned
2347,I sistemi OperativiModerni…,https://www.edx.org/course/i-sistemi-operativi-moderni-2,https://prod-discovery.edx-cdn.org/media/course/image/29abaa10-9da0-44f3-aa42-61b53756c6a2-39f577fb935a.jpg,['Intermediate'],['8–10 hours per week'],['6 Weeks'],['Italiano'],['Italiano'],['$60 USD'],['Università degli Studi di Napoli Federico II'],['https://www.edx.org/school/federicax'],not-mentioned
2348,Laboratorio diProgrammazione…,https://www.edx.org/course/laboratorio-di-programmazione,https://prod-discovery.edx-cdn.org/media/course/image/a70e234e-9ae1-433f-9057-97d78794ad0e-f09024e0edfe.jpg,['Intermediate'],['8–10 hours per week'],['7 Weeks'],['Italiano'],['Italiano'],['$60 USD'],['Università degli Studi di Napoli Federico II'],['https://www.edx.org/school/federicax'],not-mentioned
2349,Supply ChainFundamentals…,https://www.edx.org/course/supply-chain-fundamentals,https://prod-discovery.edx-cdn.org/media/course/image/324970b7-03a4-44d7-b39e-10bbda6f119f-b056166a861f.jpg,['Intermediate'],['8–12 hours per week'],['13 Weeks'],['English'],['English'],['$299 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],"221,674"
2350,Supply Chain Analytics…,https://www.edx.org/course/supply-chain-analytics,https://prod-discovery.edx-cdn.org/media/course/image/09532745-c837-467b-9078-093b8e1265a8-f4386a0f2b94.jpg,['Introductory'],['8–12 hours per week'],['15 Weeks'],['English'],"['English, Español, 中文']",['$199 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],"197,975"
2351,Introduction to AnalyticsModeling…,https://www.edx.org/course/introduction-to-analytics-modeling,https://prod-discovery.edx-cdn.org/media/course/image/1cac89b9-58b6-4f8b-8cee-0a2f7feded60-9ed0da58fa14.jpg,['Advanced'],['8–10 hours per week'],['16 Weeks'],['English'],['English'],['$825 USD'],['The Georgia Institute of Technology'],['https://www.edx.org/school/gtx'],"63,150"
2352,Supply Chain Design…,https://www.edx.org/course/supply-chain-design,https://prod-discovery.edx-cdn.org/media/course/image/5f1c55b4-354e-4155-af4a-76450953e10d-0629414f22ed.jpg,['Advanced'],['8–12 hours per week'],['13 Weeks'],['English'],['English'],['$299 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],"101,395"
2353,Supply Chain Technologyand Systems…,https://www.edx.org/course/supply-chain-technology-and-systems,https://prod-discovery.edx-cdn.org/media/course/image/6513ed9c-112a-4951-82ad-7036cbe52831-be94ecd2a8f8.jpg,['Advanced'],['8–12 hours per week'],['13 Weeks'],['English'],['English'],['$299 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],"57,556"
2354,Management inEngineering: Strategy andLeadership…,https://www.edx.org/course/management-in-engineering-ii,https://prod-discovery.edx-cdn.org/media/course/image/47bff645-35a4-451b-9558-6918e631d907-72c12cfd2b05.jpg,['Intermediate'],['10–12 hours per week'],['8 Weeks'],['English'],['English'],['$175 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],"14,558"
2355,Supply Chain Dynamics…,https://www.edx.org/course/supply-chain-dynamics,https://prod-discovery.edx-cdn.org/media/course/image/ed927a1a-4a95-415b-a865-c3d722ac549c-281fc716eb81.jpg,['Advanced'],['8–12 hours per week'],['13 Weeks'],['English'],['English'],['$299 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],"76,123"
2356,Management inEngineering: Accountingand Planning…,https://www.edx.org/course/management-in-engineering-i,https://prod-discovery.edx-cdn.org/media/course/image/e1605d94-573b-4e48-86f1-b43487b3024f-03eb82907ae5.jpg,['Intermediate'],['10–12 hours per week'],['8 Weeks'],['English'],['English'],['$175 USD'],['Massachusetts Institute of Technology'],['https://www.edx.org/school/mitx'],"28,358"
2357,Solar Energy:Photovoltaic (PV) EnergyConversion…,https://www.edx.org/course/solar-energy-photovoltaic-pv-energy-conversion,https://prod-discovery.edx-cdn.org/media/course/image/82e5c3a1-7d19-44d8-bbbc-f3cda6691a64-78c134e01e06.jpg,['Advanced'],['10–11 hours per week'],['12 Weeks'],['English'],['English'],['$250 USD'],['Delft University of Technology'],['https://www.edx.org/school/delftx'],"44,263"
